description,is_gen_pub,source
Purdue University '19 #BoilerUp ???,1,Brussel Airport Bombing
Texan,1,Brussel Airport Bombing
"@NBCNews Correspondent based in Atlanta & reporting for @todayshow, @nbcnightlynews, @msnbc. Originally from Miami. Retweets do not equal endorsements.",0,Brussel Airport Bombing
"Programmer, Christian philosopher. Blogger syndicated at http Bible study blog at http",0,Brussel Airport Bombing
"Sandy Hook Elementary School Always Remember; Never Forget -- #DemandAction 

I'm a Sjogren's Syndrome Warrior.

#UniteBlue",1,Brussel Airport Bombing
"Geopolitical issues is my passion. The System is Broken and I Won't Pretend It's OK. Other interests: Clean energy, ending racism, vintage collector, tech.",1,Brussel Airport Bombing
"Morning anchor/reporter for @news_8 in Rochester, NY. Florida raised, Tampa Sports fan, Indiana University alum, AE?. Homes thus far: FL-IN-Barca-IA-NY",0,Brussel Airport Bombing
"Fortune teller @ frog. Arts advocate. MRO sangha. Recovering karaoke addict. Wearer of greys & pleated pants. Forever lover of Lionel, Prince & Barbra.",1,Brussel Airport Bombing
22|Cali|FresnoStateBulldog|Cats|Yeezy Taught Me|sc: claudiaaa_10,1,Brussel Airport Bombing
Spokesperson for @JohnKerry & @StateDept. Husband. Father. Retired Sailor. @USouthFlorida Alum.,0,Brussel Airport Bombing
"I am among the gun toting, ignorant, T Party types.Dead Animal Artist



Always prone to say something childish and totally inappropriate.",1,Brussel Airport Bombing
"Multimedia journalist at News Channel 25 in Waco, TX| retweets are not endorsements| opinions are my own| send news tips to nsmart@kxxv.com| going Noprah",0,Brussel Airport Bombing
"I am a Vietnam veteran, a Ronald Reagan Conservative, not a Republican but I vote Conservative. All that and Hispanic. No amnesty, Build the WALL! #NRA #TRUMP!",1,Brussel Airport Bombing
"I wouldn't lead you into paradise even if I knew the way.  Because, if I could lead you in, someone else would just come along & lead you right back out again.",1,Brussel Airport Bombing
"Banking Executive, Entrepreneur, Partner, Executive Consultant, Blogger, Straight Shooter, Networker, Debater, Fact Finder",1,Brussel Airport Bombing
"Daily Forex Prediction with daily forex news, fundamental and technical forex analysis",0,Brussel Airport Bombing
"Your News, Weather and Sports Leader! #KFYRTV",0,Brussel Airport Bombing
A Magazine For People Who Love the Valley,0,Brussel Airport Bombing
"A seasoned Real Estate agent in Southern Nevada. Love politics, current affairs, books, photography, movies, music, arts,traveling,cooking, fashion,...",1,Brussel Airport Bombing
"Environmental engineer, passion for water, tech, Asia, China, media, movie, photography... Production Assistant @hardtobelieve_m",1,Brussel Airport Bombing
I'm An Aspiring Music producer Just Trying to make it in the world.. LA :Add Me on Snapchat: Joeydashark408,1,Brussel Airport Bombing
The best New Orleans real estate agents and services at http,0,Brussel Airport Bombing
?? @DancingABC @Dance11Brooklyn RT my tweet 1/10/16 @Kym_Johnson (Glad Leo won!) @MirandaCosgrove @VanessaCater @PinUpsForVets @JazzJennings__ & a LOT of STARS!,1,Brussel Airport Bombing
We Are The Power In Everyone. We Are The Dance of The Moon And The Sun. We Are The Hope That Will Never Hide. We Are The Turning of The Tide..,1,Brussel Airport Bombing
"Christian Broadcasting Network, bringing International Christian Inspired 24-hour News. http",0,Brussel Airport Bombing
"Chriss Street hosts American Exceptionalism Radio M-F 7-10 PM  http

Websites:  http

Distracted by Detail",0,Brussel Airport Bombing
"Father, Philosopher, Political Junkie, Progressive, Skeptic, Theological Noncognitivist... I dabble in a little bit of everything.",1,Brussel Airport Bombing
"Pizzazz=attractive combo of energy & style. I specialize in creation & execution of big ideas. PR guy passionate about music, branding & social media marketing.",1,Brussel Airport Bombing
"Breaking news, headlines, photos and video from 13 Action News in Las Vegas.",0,Brussel Airport Bombing
Conservative Republican and elected Florida State Committeewoman for Palm Beach County. #LNYHBT #TCOT,0,Brussel Airport Bombing
"Fighting the Obamapocolypse, Bmw ///M3 racer, Motorcycle rider, NRA, Fountain Pens, Professor of Architecture. 'All great buildings resemble crimes they say...'",1,Brussel Airport Bombing
Reno | WA | LV : Instagram - anthony_colorado,1,Brussel Airport Bombing
?LifeLibertyPursuitOfHappiness?Fiscal&DefenseConserv/Libertarian?#RedNationRising #tcot #ShariaLaw is real #WarOnWomen #Israel #SupportTroops&Vets???,1,Brussel Airport Bombing
"I am a USMC Vet, I am a devoted husband & father ..I love my country. I fear my government.And if you dont, youre a damned fool.#Vets4Trump #TrumpTrain",1,Brussel Airport Bombing
"Im a God fearing, Country Loving, Constitutionalist, Father, and Husband",1,Brussel Airport Bombing
re·bel·lious. I'd rather be hated for who I am than loved for who I am not.,1,Brussel Airport Bombing
Got married after college. I don't regret starting a family instead of grad school. Libertarian,1,Brussel Airport Bombing
Mom of best Pug! Go Trump!,1,Brussel Airport Bombing
No white privilege or guilt. Believe in free market. Usually follow back.,1,Brussel Airport Bombing
#Trump supporter campaigning for #DonaldTrump??I want my America back?#Followed by @SeanHannity ??#alwaysTrump,1,Brussel Airport Bombing
teenage mall rat turned commie ? romani #resistcapitalism #freepalestine,1,Brussel Airport Bombing
Wife & Mother. FreeThinker. Atheist. Anti-PC #1A #2A #WeAllBleedRed #StopRadicalIslam #AllLivesMatter #MakeAmericaGreatAgain. Blocked by Jihadis & Liberals.,1,Brussel Airport Bombing
I'm endorsing @realDonaldTrump. With the Republican establishment and media against him we all need to do our part to help Donald #MakeAmericaGreatAgain,1,Brussel Airport Bombing
@FoxNews Contributor and former National Security Council staffer under George W Bush and Barack Obama. Senior Associate at http,0,Brussel Airport Bombing
Get the daily inspiration for your spirit everyday!,0,Brussel Airport Bombing
"Adam Lambert fan! Artisan, avid reader/writer, educator, healer, gardener, publisher, artist, traveler,  webmistress #FeelTheBern  #BernieSanders2016",1,Brussel Airport Bombing
The Center for Transatlantic Relations at SAIS is a non-profit research center that engages leaders on contemporary challenges facing Europe and North America.,0,Brussel Airport Bombing
No hablo stupid. Patriot. Constitutionalist. Free thinker. Independent. Limited government. Term limits. Secure our borders. American.,1,Brussel Airport Bombing
"If it's Sunday, it's Fash the Nation. #FashTheNation",1,Brussel Airport Bombing
"Blake here! Sports Fanatic! A-M Coyotes, Huskers & Royals! My tweets, rts or favorites expressed are my own! They don't represent my employer or Growing Season!",1,Brussel Airport Bombing
"I live in @cityofberkeley, work at @airbnb, and run #marathons. Politely persistent, perpetually positive. Go Bears and Jumbos",1,Brussel Airport Bombing
Orthodox Christian | MOLON LABE | #TRUMP2016 #BuildTheWall #1A #2A #WakeUpAmerica #ISRAEL #OathKeepers   #Oregon #SanBernardino | REMBR #IRS #Benghazi #Veterans,1,Brussel Airport Bombing
Keeping you informed with the latest news from across the Internet. Will never let Fox News a.k.a The Ministry of Misinformation win. #LVN,1,Brussel Airport Bombing
All things Buckhead.,1,Brussel Airport Bombing
Producer of the hit show Real Paranormal Activity - The Podcast. Real paranormal experiences from real people like yourself! Subscribe today! La Fosse Corp LLC,0,Brussel Airport Bombing
"Husband, father, attorney, Christian, Gator Law Alum, UNF and UCF dad, Disney Annual Passholder, owner of Pugs and a French Bulldog, all around great guy!",1,Brussel Airport Bombing
24 yrs old American Patriot. NSSAR member. 7th Great Grand Parents Captain David Brown and Col. John Buttrick. The Revolutionary War. April 19 1775. #Trump2016,1,Brussel Airport Bombing
"I am an American Republican also of Hispanic decent, I am a hard working middle class person a mother and a grandmother. I am a customer service rep.for 10yrs.",1,Brussel Airport Bombing
[Ivy Educated][Child of God][Artist] [Dancer][Choreographer][Teacher] [Friend][Lover][Thinker][Dreamer][IG: Badazzphoenixx][http,1,Brussel Airport Bombing
"The cynics may be the loudest voices  but I promise you, they will accomplish the least.  President Barack Obama",1,Brussel Airport Bombing
#MiamiBeach Elite #Dialysis is a boutique-style dialysis clinic designed with patient comfort and high-quality care in mind.,0,Brussel Airport Bombing
boom. roasted.,1,Brussel Airport Bombing
Follower of Jesus. Wife to The Pilot. Drinker of coffee. Eater of Tex-Mex. Speaker of Sarcasm. Pursuer of truth. #TeamBuck calls me MDL.,1,Brussel Airport Bombing
Entrepreneur | Founder of @GlobeReachMedia @GlobeReachTV | Associate Minister @harvestchurchkc | RT don't imply endorsement | views are my own #OTKspeaks,1,Brussel Airport Bombing
Unapologetic Reagan conservative. Cruz supporter. Political commentator. Manchester United fan. Duke grad. GO DEVILS! Sweet 16! Beat Oregon!  #KeepDoubtingUs,1,Brussel Airport Bombing
"I'm just an ordinary girl trying to do extraordinary things in my little corner of the world. Follow me, and I'll follow you.",1,Brussel Airport Bombing
"PUTTING PROTEST BACK IN PROTESTANT! Blog: http News: http 
I do not necessarily share all the views and opinions posted",1,Brussel Airport Bombing
BeGreatReek #3BG #BUCommit,1,Brussel Airport Bombing
"Philanthropist, Widow Advocate, Making a Difference One Random Act of Kindness at a time ~ BE KIND ~Be the Change ~ I LOVE OPRAH",1,Brussel Airport Bombing
I am a proud voter for Trump. Christian. Patriot. US vet. Proudly served under Ronald Reagan best president in my lifetime Love USA with all my heart. Not PC,1,Brussel Airport Bombing
"Citius, altius, fortius. RT = void",1,Brussel Airport Bombing
Gotta .44 in one hand and Gil Scott's poetry in the other. pseudo-living. Outrospect SBU '18,1,Brussel Airport Bombing
"Tweets from the inimitable decipherer of dreams Dr. Sheldon Roth and his wife Cora, artist, and  center of soulful Jewish home cooking.",1,Brussel Airport Bombing
Cat enthusiast  good vibes ?? Snap: jercal Insta: jercal16,1,Brussel Airport Bombing
"Peace, Love & Freedom Advocate",1,Brussel Airport Bombing
"Christian, Wife, Mother, Nurse, Patient Safety Officer, Quality Manager, Gladiator. I want to effectuate an Environment of Excellence and a Culture of Safety.",1,Brussel Airport Bombing
"Doctor, comedienne and talk show host with know-how about the cutting edge on everything related to staying young, healthy, and prosperous.. Ta Dah.",1,Brussel Airport Bombing
Trend Group Community of Businesses/Manufacturers of FSC & LEED Premium-Grade Custom Architectural Cabinetry & Woodwork,0,Brussel Airport Bombing
"KDøNHM tcot, Free-mrktr, prd husband 2 @farm_mom, Fthr of 3. Hunt, fish, farm, custom harvest, Amsoil Dealr, @SarahPalinUSA spprtr. http",1,Brussel Airport Bombing
IMPORTANT:GOD;MOM;Family;Friends;Pets; Health;Fitness;Bicycle;ARMY-Proud 2 have served n U.S. Army for 33yrs-Georgia native-Followed by:Rep Issa & Sen Cruz,1,Brussel Airport Bombing
Current affairs. Disclaimer: RT are not my personal views.,1,Brussel Airport Bombing
Mother. Catholic. Conservative. Pro Israel. #TRUMP2016 Joined Twitter 2012 but didn't tweet until 13 nov 2015 #ParisAttacks L'Islam radical doit être éradiquée.,1,Brussel Airport Bombing
"Law, policy, business, movies, zoology. Lawyer, photographer, Bates College graduate. Opinions expressed in tweeted articles are not necessarily my own.",1,Brussel Airport Bombing
"@StanfordCDDRL's high-volume news feed on tech, democracy, freedom, human rights & development. Mailing list at http Tweet ? Endorsement.",0,Brussel Airport Bombing
"I'm a BMW enthusiast here in the DFW area. If you own a Bimmer, then shoot me a tweet.



Remember to always Drive with Power... /// M Power!",1,Brussel Airport Bombing
"Biochem/Asian Studies student at UC Irvine.

Involved in community, orgs, work part-time, interested in medicine.

Like to party, travel, have fun in general.",1,Brussel Airport Bombing
"Got a taste for the cherry 
I just need to take a bite 
Don't tell your mother 
Kiss one another 
Die for each other 
We 're cool for the summer",1,Brussel Airport Bombing
Social moderate fiscal conservative Nam vet CIB  Republican Not PC,1,Brussel Airport Bombing
"Retired College Professor, Professional Counselor;  Co-Founder and President Emeritus, Scholars for Peace in the Middle East;Blogger, Times of Israel",0,Brussel Airport Bombing
Latest EU politics news for political professionals & analysts. EU Politics Today is a media monitoring service provided by EIN News.,0,Brussel Airport Bombing
"News, Sports, Traffic & Weather. NYG, Yankees, Devils, Hershey Bears. Springsteen. #Cruz2016 #CruzCrew  CONSERVATIVE.  NJ-NYC-Philly-soCal-Seattle-YVR. Exit 98.",1,Brussel Airport Bombing
Staff writer at the Portland Press Herald/Maine Sunday Telegram. Moonlight musician for hire. rbillings@pressherald.com (207) 791-6346; (207) 615-5271,0,Brussel Airport Bombing
"Follower of Christ, husband to Brittany, Asst. Prof. of Old Testament and Hebrew at @LA_College, Assoc. Editor for @_JESOT.",1,Brussel Airport Bombing
I am a visual-storyteller. I tell story off of EVERYTHING I see.  If I see you I tell story off of YOU.,1,Brussel Airport Bombing
Help Conservatives start their own blogs and get the truth of Liberty spread around the world.,1,Brussel Airport Bombing
"The Cello, Indie music. #ProIsrael",1,Brussel Airport Bombing
Trump supporter and news junkie,1,Brussel Airport Bombing
"Love for animals, plants & the good souls of the world...I'm a Christian, Independent Conservative. #ILoveMySon #SOT #Doglover #Travel #Food",1,Brussel Airport Bombing
