description,is_gen_pub,source
You can find me in the bleachers. Co-host on @GJDRadio | Co-owner @Section148 shirts & apparell | Tennis instructor/front desk | MLB/NBA writer @RSENetwork,1,Mesa Shooting
Mentor. my tweets are my own opinion.,1,Quebec Mosque Shooting
#1 HARRYS NOTE CHANGE IN FIREPROOF STAN |otra sd killed me and birthed me|tmh:8-9-13|LA~|wwa:9-13-14|Pasesena~|otra:7-9-15| San Diego| face to fence to face,1,Brussel Airport Bombing
Best site porn porn nude videoporn xxx booty boobs teen anal latin blowjob,0,Random Samples
I am who I am..a Mom,1,Bostong Marathon Bombing
Because limiting one's expressions to 140-160 characters represents a HUGE leap forward for humanity...,1,Bostong Marathon Bombing
Sheepdog Wolf. Beast with those four dirty paws. I touch @arleroxstone. Ut ceteri vivere possint. Karma always collects it\'s debt. #HouseOfDog #LawDog,1,Quebec Mosque Shooting
This is not normal.,1,Quebec Mosque Shooting
News 96.5 is Orlando's 24-hr News,0,Bostong Marathon Bombing
Vonvo is the first real-time video events platform for organizations. Come discuss the subjects that matter over live video! #brandstorytelling #NYCStartup,0,Bostong Marathon Bombing
Cute humblemuslimahit takes a while to undrstnd me bt alwys sweet when u get to knw me winksIGfarremarhABUJAsnap Farremarh,1,Random Samples
Be yourself; everyone else is already taken,1,Quebec Mosque Shooting
Mom wife educator  avid politics follower and reader,1,Random Samples
"Retired Sgt. Texas Dept. Of Criminal Justice 24 yrs. Conservative, Gay, HIV Positive 23 yrs. Beer Guzzler/BBQr",1,Brussel Airport Bombing
student,1,Quebec Mosque Shooting
Borg 1963 of 2016,1,Brussel Airport Bombing
UH Rainbow Babies & Children's is one of the most trusted names in children's health care.,0,Brussel Airport Bombing
A Girl Who Is Trying To Meet Lai Guanlin,1,Random Samples
"when: since 2011. what: an uncurated intersection of art/fashion/design to survey interdisciplinary applications of form, color, space. why: ideas.",1,Quebec Mosque Shooting
Neil Scott   Writer/Editor  Worked as a public servant staffer from precinct to presidential campaigns. Avatar is Frederick Douglass.  Draw no inferences.,1,Brussel Airport Bombing
Ex Professional Footballer Girondins de Bordeaux fc  LOSC fc  Norwich City fc  Ross County fc ,1,Random Samples
"Public policy communications at Twitter, former House + Senate flack. Born in Vietnam, grew up in both Carolinas. All opinions are my own. Unable to verify you.",1,Brussel Airport Bombing
Celebrating Asian American Creativity and Nails Willing to Stick Up!,1,Quebec Mosque Shooting
lifestyle blogger + freelance writer + social media consultant | too much coffee and not enough sleep. | snapchat: https://t.co/mqRG6hg4FU,1,Bostong Marathon Bombing
UX design WGU Creative director graphic designer toonsmith Baller name is Soggy Pancakes My cartoon takes on BYU sports at httpbloodrunsbluecom,1,Random Samples
Ferrari doesnt need advertisement ,1,Random Samples
"Comic Writer and Artist on SUPERNAUT, CRYPTWALKER, and GUDRUN. Graphic Designer and Web Designer by day, Comic Book Mastermind by night.",0,Quebec Mosque Shooting
"Stock trader, fervent liberal, married 23 years. Yes my RT\'s are endorsements or discussion topics.",1,Quebec Mosque Shooting
"Political holidays, good news the most updated information",1,Quebec Mosque Shooting
Sorcerer Supreme Grand Apothecary Man'ari,1,Brussel Airport Bombing
"Conservative Talk Show Hosted by Jay Are on NetTalk America Conservative Talk,Pheonix Broadcasting Network & Talk Stream Live.",0,Brussel Airport Bombing
"Neonatal Nurse Practitioner
 passion4preemies
 always moving forward with continued growth...
 keep learning and evolving..live life to the fullest..",1,Quebec Mosque Shooting
Graduate student at @UUtah studying City and Metropolitan Planning with a focus on sustainable transportation and land use policy. CNU-A @NewUrbanism,0,Brussel Airport Bombing
Truther,1,Brussel Airport Bombing
Buddhas. Jazz. Photography. Science. What\'s not to like?,1,Quebec Mosque Shooting
cant believe how strange it is to be anything at all,1,Random Samples
nice to meet you,1,Quebec Mosque Shooting
Tech and sports nut.  project manager. tweeting IT,1,Bostong Marathon Bombing
Discover the best Outdoor Decor in Best Sellers Find the top 100 most popular items in Patio Lawn Garden Best Sellers,0,Random Samples
"#MiddleEast and #NorthAfrica, #Europe, #PublicDiplomacy. âme/sang: #Maroc y monde. Views mine, all mine. RTs/Likes not endorsements.",1,Brussel Airport Bombing
T'lates' Manestrum & Alternatif Noose & 'Pinion Update' 'bout ev'10 minnuts,0,Bostong Marathon Bombing
A deplorable in search of the true meaning of covfefe,1,Random Samples
New York based DJ/Producer/Musician whose eclectic cross genre  results in a progressive  deep sound that is todays electronic and future music.,1,Brussel Airport Bombing
Stay Humble,1,Mesa Shooting
 httpXOXOpro  1 The Executive Romantic Singles Dating Club Guess Book wall  video search  personality matching for your romantic  XOXOs ,0,Random Samples
demoted vegan <U+2192> vegetarian,1,Quebec Mosque Shooting
Sergeant's Sentinel is dedicated to Service Dogs,0,Bostong Marathon Bombing
The largest,0,Bostong Marathon Bombing
Free Spirit,1,Random Samples
"<ed><U+00A0><U+00BD><ed><U+00B0><U+00B8>@SusieMD WE'LL RESTORE OUR REPUBLIC & CONSTITUTION, ABOLISH IRS,FEDERAL RESERVE, OUST UN. GOV OUT OF MEDICINE & SCHOOLS CONSTITUTIONALIST & MD",1,Quebec Mosque Shooting
Student. Pop culture buff. Tvaholic.,1,Quebec Mosque Shooting
Conservative. Despise liberals. It's not about free stuff ... it's about FREEDOM #Benghazi #IRSScandal #VAScandal  RUN YOU DOWN & CONVICTION (2017) @CBSNews @Crimesider @Minotaur opinions mine,1,Bostong Marathon Bombing
Located on Port Moodys brewersrow  We are a local craft brewery with tasting room and patio  Unique small batches and first home of the Crowler in Canada,0,Random Samples
"Proud daughter of an Army/USAF Vet who served his country during WWII, Korea & Vietnam. #Veterans #1A #2A #PROLIFE  #IStandWithIsrael #NoHillary",1,Brussel Airport Bombing
"Pic: Ben Morea from the NY Anarchist group Up Against The Wall Motherfuckers in repose. ... My contact info: XMPP OTR, https://t.co/a8QUP767aX, #g2s, razerray",1,Brussel Airport Bombing
Stay away from the smelly parts But have fun and take lots of pics D,1,Random Samples
"Multimedia Journalist.  RTs not endorsements...well, not always...",0,Quebec Mosque Shooting
#Homeschool Mommy,1,Bostong Marathon Bombing
"Radio host, author, and speaker offering analysis, commentary, and encouragement from a Catholic perspective",0,Brussel Airport Bombing
but everything means nothing... ??Jeremiah 29:11 #LoveWins #FeeltheBern #NotMeUs,1,Brussel Airport Bombing
"Multimedia journalist at News Channel 25 in Waco, TX| retweets are not endorsements| opinions are my own| send news tips to nsmart@kxxv.com| going Noprah",0,Brussel Airport Bombing
Rowed at Uni and loved it. Recently inspired to go back to rowing by Water Under the Bridge by Simon Murch. A FAB read! Essential reading for any oarsmen/women!,1,Bostong Marathon Bombing
Mum to 1 wonderful son  17yr old tabby Card Aficionado Makes greeting cards using StampinUp  Tim Holtz products FollowsRT not endorsements,1,Random Samples
BlackLivesMatter,1,Random Samples
"Waiting for the other shoe to drop on Ole Miss Sports, but loving it while it doesn't!!",1,Brussel Airport Bombing
"Patriarchy, Hierarchy, Ethnonationalism, Capitalism, & Anime. #NRx #AltRight",1,Brussel Airport Bombing
"Just me, a crazy sarcastic Disney fan.",1,Mesa Shooting
In the jungle you must wait till the dice read 5 or 8.,1,Bostong Marathon Bombing
"Executive Producer, Happening Now - Fox News Channel",0,Brussel Airport Bombing
Vonvo is the first real-time video events platform for organizations. Come discuss the subjects that matter over live video! #brandstorytelling #NYCStartup,0,Bostong Marathon Bombing
Political Enthusiast. Coffee Lover. Goal Digger. BLM.,1,Quebec Mosque Shooting
Student at University of Cambridge,1,Quebec Mosque Shooting
"I am a spiritualist CHILD OF THE ONE, RAINBOW WARRIOR WHO KNOWS IN THE DIVINE AKA GOD non religious American Patriot who INTENDS to keep this country free",1,Quebec Mosque Shooting
Awardwinning creative media production company using digital arts for community engagement and social change httprandomactsmidlandsorg Network Centre,0,Random Samples
"I like hockey, mostly. @HIPtwitch for music.",1,Quebec Mosque Shooting
Law Enforcement Reporter @ The Bradenton Herald,0,Bostong Marathon Bombing
Music&Politics #TRUMP2016 #HillaryforPrison #ProLife #SecuretheBorder #ImpeachObama #JesusSaves Acts 16:31 followedby @seanhannity @rogerjstonejr @senscottbrown,1,Brussel Airport Bombing
"I\'m the Dude. His Dudeness, Duder or El Duderrino, if you\'re not into the whole brevity thing.",1,Quebec Mosque Shooting
Auteur du Liban expliquÃ© Ã  mes proches  httpslelibanfr,1,Random Samples
Trying to elevate small talk to medium talk.,1,Quebec Mosque Shooting
Zero calorie water plus my new diet http://t.co/rNiJBfKYAo helped me lose 7 pounds over the last two weeks!,1,Brussel Airport Bombing
5x Grammy winning master mixer who's worked with Michael Jackson  Engels  Luxemburg and Lenin.,1,Bostong Marathon Bombing
Lakers and Steelers Fan Xbox Gt Freeza V,1,Random Samples
Englishman in New York. Managing Editor/Foreign Editor @ABC,0,Bostong Marathon Bombing
My name is Creighton.,1,Brussel Airport Bombing
"Known anglophile, Richard Armitage, Sam Heughan, Hugh Jackman (K, I know he's an Aussie) & David Tennant fan among others.The Hobbit, LOTR.",1,Brussel Airport Bombing
"--Roses are Red--
--Violets are Blue--
@Michael5sos can i get a follow from you?",1,Brussel Airport Bombing
Im from Flint MI and I can sing the Paramount Potato Chips jingle Im Slim Chiply the guy you see on the Paramount Potato Chips bright red pack TrumpRussia,1,Random Samples
"Executive Producer, Social Programming for @12News | #NBC",1,Mesa Shooting
youve come to the right place for some disappointment  AllBlackLivesMatter,1,Random Samples
A small town girl living in a big city is all the Bio you need to know.....,1,Brussel Airport Bombing
"Liberal Democrat Nascar Fan (sort that out for a second). New York Sports Jets/Yankees. Los Angeles Clippers, Boston Bruins. Kurt Busch/Kyle Busch/Brad K fan.",1,Mesa Shooting
Spread love it\'s the Brooklyn way..,1,Quebec Mosque Shooting
"The Greatness of a man is not how much wealth he acquires, but in his integrity and his ablilty to affect those around him positivley.",1,Brussel Airport Bombing
I'm your typical sweetheart with a redheaded Irish twist. #BostonStrong #KCCO #Bruins.  philosopher ~,1,Bostong Marathon Bombing
Big Worm  RPI 21  Pistons NYG PSG,1,Random Samples
Freelance editor and writer living in Kaiserslautern,1,Bostong Marathon Bombing
Pure mad mental Scotsman,1,Random Samples
Weekday AM TV weather dude at KESQ (ABC) Palm Springs after 15-years at WKMG (CBS) Orlando. Meteorologist. Musicologist. Mixologist. Green Bay Packers Owner. ?,0,Brussel Airport Bombing
"Headlines, live coverage and more from the Chattahoochee Valley's largest news team. Find us on Facebook: http://t.co/cgHbmthTlQ",0,Brussel Airport Bombing
"Days of a Domestic Dad is a Dad to 5 kids. Husband to @7onashoestring, with solid values, Influencer, Travel/Lifestyle Blogger, Twitter Party Friendly, #FordTX",1,Brussel Airport Bombing
...Nothing,1,Mesa Shooting
#Jets,1,Bostong Marathon Bombing
"The US Newsdesk. More than just the news.   Aggregating the news,  so that you don\'t have to.  For contact, please tweet the @NewsdeskEDITOR",0,Quebec Mosque Shooting
Geopolitical AnalystForecasting  I also comment on History Human Genomics Culture  As seen in major European media outlets  DM for inquiries,1,Random Samples
1 of 1. #ImperialCollection,1,Mesa Shooting
i like to play minecraft and league and to fuck mad bitches and i record and post videos on to youtube and live stream,1,Random Samples
Tech news,0,Bostong Marathon Bombing
happy gal :-) xx,1,Brussel Airport Bombing
Actor @kuuleishafee (facebook & Instagram) Assistant Producer for Feature Documentary @HIBmovie. Idol: Lucille Ball,1,Brussel Airport Bombing
This feed provides timely #interstate #traffic info & RT's  for I-44 in #OK. Pre-plan your trip or use a text reader on the go. Stop Distracted Driving!,0,Brussel Airport Bombing
Virginia Highland-Druid Hills Patch is your source for local news.,0,Brussel Airport Bombing
Chemicals In My Veins,1,Random Samples
i get computers putin,1,Random Samples
IG  iamsthoko  Me IM TIGHT AS FUCK,1,Random Samples
"Historian/Activist-Archivist. #FergusonForever

Black history. Architecture. City planning. Star Wars. Cats. Quiktrip Italian Sandwiches.",1,Quebec Mosque Shooting
Things do not happen. Things are made to happen. #Health enthusiast. Full time #online #marketer and #blogger.,1,Brussel Airport Bombing
S.W.A.G: Saved With Amazing Grace äÖ #RIPAndre Instagram: kezdemby22,1,Quebec Mosque Shooting
Media consultant. Quote ur source & redemption bring forth - Talmud | All Opinions are my Mums #Mideast #Judaism #BeNice #IfOnlyYouKnew!,1,Brussel Airport Bombing
Welcome to the mega family fans zone Chiranjeevi  Pawan Kalyan  Nagababu  Ramcharan  AlluArjun  Varuntej  Sai Dharam Tej  Allusirish Niharika,0,Random Samples
IG jessright,1,Random Samples
We're the team at Fox 13 News in Salt Lake City. If you see news happening call (801) 536-1313 or email news@fox13now.com,0,Brussel Airport Bombing
An educator who is very interested in the world he lives in. Loves his family and the St.Kilda FC.,1,Brussel Airport Bombing
Trying to get to the heart of the matter,1,Quebec Mosque Shooting
Poet/performer  mom to 4 (+ 2 in Heaven). #CancerSucks #Autism,1,Bostong Marathon Bombing
General Manager at Fitcorp Fitness Center in Boston.,1,Bostong Marathon Bombing
"Dad, Firefighter/Paramedic, PIO, Little Rhody transplant living in the desert who loves my job, wine, food, cigars, family, my pups and the Boston Red Sox!",1,Mesa Shooting
US History  Samuell High School A space for reminders questions and extra info Email cdaiseydallasisdorg Website httpmrdaiseycom,0,Random Samples
I\'m a sometimes stage performer trying his best to make people laugh in the canned food aisle at Fry\'s.  I\'m probably not the \'Catfish\' you\'re looking for.,1,Quebec Mosque Shooting
"Jesus is my Savior, God is the reason i\'m here. Family No.1",1,Quebec Mosque Shooting
USN ('65-'87),1,Brussel Airport Bombing
Reed 13 CdeP 2008  Box Office  Donor Relations for Portland Baroque Orchestra,1,Random Samples
CAUTION  ,1,Random Samples
Stay in my own lane if ya hatin go n get you some  DiamxndEmpire  SCstacknchill MoneyMotivated ,1,Random Samples
49ers News Weather Scores Starters Depth Charts Coachs Players Official Game Time Weather NFL,0,Random Samples
Feminist. Geek. Left-handed. Liberal. Arts lover. INTJ. Deeply affectionate for scifi (film/tv,1,Bostong Marathon Bombing
"Husband, Resp. Therapist, Staind Glass Artist, Loves his Country..",1,Quebec Mosque Shooting
